3.434986989125074786e+01 -5.483462214557206948e+00
3.445177506013844493e+01 -5.483376212735993072e+00
3.442070405137300071e+01 -5.482853442629771479e+00
3.446883635244325461e+01 -5.478212251117980713e+00
3.431370026750970226e+01 -5.474035534114317869e+00
3.438051045009142825e+01 -5.472633182429953003e+00
3.434015145704635330e+01 -5.468159845641001660e+00
3.440864943117593100e+01 -5.465853448050426167e+00
3.446585764541708130e+01 -5.465472085816624137e+00
3.437324209653768747e+01 -5.465081535715035521e+00
3.432035460208328459e+01 -5.462245579591387568e+00
3.446747501851159257e+01 -5.460963090163425626e+00
3.448678454876230859e+01 -5.458945704455455683e+00
3.441243384338676492e+01 -5.458970885807800322e+00
3.434409441386661399e+01 -5.453769021855157995e+00
3.448654726574535800e+01 -5.452840767627960439e+00
3.437760536190688754e+01 -5.452029605019711234e+00
3.445717343101776464e+01 -5.451212835061150841e+00
3.441655562945356905e+01 -5.449586744147503659e+00
3.441517387901975411e+01 -5.449381205292502806e+00
3.449205901705695254e+01 -5.447792322031658863e+00
3.443335333638862039e+01 -5.447633425704827559e+00
3.437542935625052110e+01 -5.446861756222580730e+00
3.449516602871005944e+01 -5.445907604678264846e+00
3.440808347089377150e+01 -5.443119653195410024e+00
3.433880001847419550e+01 -5.440808545107240768e+00
3.441804769633499461e+01 -5.440340555523492050e+00
3.443181568892457278e+01 -5.440226011144081220e+00
3.439514622271688893e+01 -5.439687341284646926e+00
3.449326127221689120e+01 -5.435832889769074860e+00
3.432930384627275089e+01 -5.436068932422119637e+00
3.438665958626036456e+01 -5.434496636178812956e+00
3.441747870727451897e+01 -5.432356062248292261e+00
3.431598756333366396e+01 -5.430966307510423974e+00
3.439914752173118018e+01 -5.430605233084444983e+00
3.444541940598832497e+01 -5.427495049338693534e+00
3.448610652385993092e+01 -5.425217088035213742e+00
3.432200466574023778e+01 -5.422641022730419813e+00
3.435979890590997599e+01 -5.422492945045426005e+00
3.432472205916883468e+01 -5.421660377226090510e+00
3.440304815434327423e+01 -5.408415442853339528e+00
3.441139099211616781e+01 -5.407670015453422074e+00
3.439348891130460828e+01 -5.406096523532609055e+00
3.445259217276822028e+01 -5.403147633535222205e+00
3.431172952274087606e+01 -5.402096298552522491e+00
3.431424736332798631e+01 -5.401888465936383277e+00
3.440717233973315103e+01 -5.400681746289061280e+00
3.436497869957612750e+01 -5.397844697796318592e+00
3.446921865622118730e+01 -5.397570659287328709e+00
3.439696031139660448e+01 -5.394967729394594791e+00
3.437800492554988097e+01 -5.394589444711924031e+00
3.434828488738351382e+01 -5.393224211701717508e+00
3.436262392956233924e+01 -5.392195938801706667e+00
3.443598036792248251e+01 -5.387398106434250877e+00
3.435577135152614403e+01 -5.386432823570393325e+00
3.448386450605349296e+01 -5.382855275874820933e+00
3.435212917671541533e+01 -5.382287801371316682e+00
3.444026546996521176e+01 -5.380962013941107180e+00
3.448281717602237251e+01 -5.380782534496601599e+00
3.444392135770489460e+01 -5.379785124911387051e+00
3.449139713511868166e+01 -5.377190423429563104e+00
3.438717223532962208e+01 -5.376967798134822729e+00
3.447450887027737565e+01 -5.374588018770571018e+00
3.442370186941504784e+01 -5.372139486008403075e+00
3.434520725184628276e+01 -5.364119246960200371e+00
3.437444130157441435e+01 -5.364072253049652517e+00
3.439869154519050198e+01 -5.360919141847924507e+00
3.444156750865975170e+01 -5.359739429131608723e+00
3.438601441355653066e+01 -5.357971209607061525e+00
3.448786789890490212e+01 -5.357532372334205206e+00
3.435371855049762502e+01 -5.356208618836408419e+00
3.433383505169463490e+01 -5.347960466491391784e+00
3.432960159643057096e+01 -5.347833798001007999e+00
3.433021037225855565e+01 -5.346758104913115872e+00
3.437378847243384428e+01 -5.342941568723098555e+00
3.437556733051730617e+01 -5.341863979085032632e+00
3.436432156360746148e+01 -5.340172282834496187e+00
3.437074538904567333e+01 -5.337242025593808670e+00
3.443330587645371565e+01 -5.335724937770396359e+00
3.447059485321559436e+01 -5.335557777436070737e+00
3.440228273996224573e+01 -5.335328681805445505e+00
3.445451325762232386e+01 -5.334286867992060976e+00
3.433632140707723579e+01 -5.333831823925478055e+00
3.444389562062116283e+01 -5.330803075821583192e+00
3.440226891749581739e+01 -5.329581482238440415e+00
3.442809984521492339e+01 -5.328415552609018668e+00
3.436983765070605301e+01 -5.326617623502292176e+00
3.445716687208751949e+01 -5.325458228796034810e+00
3.433604401373139581e+01 -5.324866210794373167e+00
3.432743177164147852e+01 -5.322397020198508244e+00
3.432007108903472670e+01 -5.320552847465183532e+00
3.435468714451232586e+01 -5.318811558314203047e+00
3.431206478122037140e+01 -5.315581143262989805e+00
3.448680448041628921e+01 -5.312652719259949308e+00
3.446288502929876785e+01 -5.312312347331228146e+00
3.434661605627236014e+01 -5.312406429639137784e+00
3.435415084128593577e+01 -5.311756464374916220e+00
3.435099505753090199e+01 -5.311218498677431121e+00
3.445854314966100418e+01 -5.310414504800363034e+00
3.438007193215683799e+01 -5.310114699756470102e+00
3.445416858935749360e+01 -5.308743951186668752e+00
3.443017538290562385e+01 -5.308822637655971732e+00
3.449434676263235389e+01 -5.304285966497261917e+00
3.448289388759906160e+01 -5.303252890907956818e+00
3.439284323094621243e+01 -5.303241201246108538e+00
3.436999842817123607e+01 -5.302653136994144312e+00
3.435462942355225380e+01 -5.486338800521797232e+00
3.442494371621611293e+01 -5.486519519610847162e+00
3.433062094904781958e+01 -5.480661179904183555e+00
3.431969742923749322e+01 -5.482390649901519808e+00
3.431740857824730995e+01 -5.476360763213168781e+00
3.434157468866143859e+01 -5.466697052999228035e+00
3.431683924364389782e+01 -5.474027663101737495e+00
3.433471625738574318e+01 -5.466723467380224299e+00
3.431845853995171325e+01 -5.465690455018248350e+00
3.431790691669378646e+01 -5.483968818051663696e+00
3.446564201168093433e+01 -5.486178731858826652e+00
3.440591788700805154e+01 -5.485749126268053999e+00
3.436521772076417847e+01 -5.486475715854346902e+00
3.440133390697916127e+01 -5.486207653215102731e+00
3.436937161366331850e+01 -5.485037120244038888e+00
3.444568766187774855e+01 -5.485974789505840832e+00
3.444797673700911389e+01 -5.484089673204553428e+00
3.444701995704940600e+01 -5.485036221348716268e+00
3.448740065540080479e+01 -5.485267795395746049e+00
3.443019310917384956e+01 -5.483889155034177065e+00
3.442904268394303813e+01 -5.484615448349556388e+00
3.436038601301266482e+01 -5.484678750535152858e+00
3.434485386019830599e+01 -5.485455067938477036e+00
3.434599315329650437e+01 -5.484362916370415952e+00
3.443450092808086538e+01 -5.484843085833202458e+00
3.442024380296823693e+01 -5.483986397138422397e+00
3.448666723635369635e+01 -5.466868881324037588e+00
3.448654454692096039e+01 -5.470027331968619677e+00
3.449338226535390817e+01 -5.476257315497803368e+00
3.449034993760817258e+01 -5.472476586853653124e+00
3.447614232025599534e+01 -5.469917329907363346e+00
3.448757178459194250e+01 -5.466452366283690800e+00
3.449033923742196350e+01 -5.471676875574263299e+00
3.449417796919114920e+01 -5.473368629089261361e+00
3.448717458837417382e+01 -5.468308030289784405e+00
3.447659137647709571e+01 -5.480519328083055086e+00
3.447398094021796311e+01 -5.476159472841250597e+00
3.443708119373900445e+01 -5.481212785521307751e+00
3.444167046781890207e+01 -5.482388242670821477e+00
3.445226953520148072e+01 -5.479750358112779551e+00
3.439178651170700363e+01 -5.480923298216492157e+00
3.436504095038839068e+01 -5.481957379528038743e+00
3.438792206207014601e+01 -5.480605558500075247e+00
3.446990819249964488e+01 -5.481728657206725863e+00
3.440165380705955300e+01 -5.480904497477129489e+00
3.440113733636551530e+01 -5.480392089512876375e+00
3.437861448705773171e+01 -5.480075822659466134e+00
3.444050448478822091e+01 -5.479610953701236298e+00
3.444059801395928133e+01 -5.478180419604262497e+00
3.446412082892570083e+01 -5.480364324336110649e+00
3.443201988829461158e+01 -5.479332003355518843e+00
3.441440537234551300e+01 -5.479597548131304841e+00
3.436390853578739524e+01 -5.479005315062221548e+00
3.446559242538830148e+01 -5.478848105698116200e+00
3.435416268059186251e+01 -5.478976788547803345e+00
3.444841392887407494e+01 -5.476877954862596987e+00
3.444857466302114801e+01 -5.479069164678409543e+00
3.438205563524356023e+01 -5.479002681726366397e+00
3.446151404640789906e+01 -5.478904463403857505e+00
3.446233442477941367e+01 -5.477066232391120337e+00
3.441730984577205277e+01 -5.478539171588480805e+00
3.434522131365217490e+01 -5.478001351248802386e+00
3.441913485901389436e+01 -5.475078251487093262e+00
3.442053379683417091e+01 -5.475667424873659428e+00
3.446436989628967495e+01 -5.477864710313015806e+00
3.435454448128882632e+01 -5.475786370239923428e+00
3.431002318790044825e+01 -5.476975537794424476e+00
3.443600534856449968e+01 -5.476399185980163509e+00
3.438479505684228599e+01 -5.475082623430401085e+00
3.443938419824922903e+01 -5.475593795638306283e+00
3.437278758372425358e+01 -5.476047596320247735e+00
3.442988587766242858e+01 -5.473039331625161097e+00
3.446912508094837335e+01 -5.475854779343507062e+00
3.446466047486285333e+01 -5.473974593868166316e+00
3.446571369390325401e+01 -5.474194634585788144e+00
3.431017838270155806e+01 -5.473887047591491140e+00
3.436761487929702952e+01 -5.470763979204600780e+00
3.435978278976748612e+01 -5.469644495105210780e+00
3.436804214244524758e+01 -5.472216836464808942e+00
3.434840182614696857e+01 -5.473617244425360795e+00
3.444401394845319686e+01 -5.473642531947840340e+00
3.442786898691024078e+01 -5.472192082308570349e+00
3.442655889952838066e+01 -5.473658822360915721e+00
3.435471213751598185e+01 -5.473214910505760145e+00
3.443480140744833307e+01 -5.472478610076960237e+00
3.443189610340415641e+01 -5.470296375286443080e+00
3.439907448708430593e+01 -5.469511480466165310e+00
3.439607832996217240e+01 -5.468686936842027002e+00
3.439731473565032616e+01 -5.470543669417327948e+00
3.439088083084455150e+01 -5.471999015550228052e+00
3.444390599613841886e+01 -5.470664788754119101e+00
3.441696164896501386e+01 -5.471095782518483830e+00
3.444180952475219470e+01 -5.469841407942432454e+00
3.444086289171431048e+01 -5.470805637094194651e+00
3.449458512890042527e+01 -5.470461946601057335e+00
3.440579187817728268e+01 -5.471087535402723745e+00
3.438684429475474502e+01 -5.470189837677511768e+00
3.442264091469439791e+01 -5.470464603462252384e+00
3.442433215949192515e+01 -5.469704697038488383e+00
3.447046507648060043e+01 -5.468894043159688856e+00
3.441860829357844409e+01 -5.467306065706143414e+00
3.445837513396656959e+01 -5.469525640857717086e+00
3.446440880643550031e+01 -5.470228847043716591e+00
3.437288531000435654e+01 -5.469528148389213307e+00
3.437524353843535607e+01 -5.469603316919053881e+00
3.444367455571053682e+01 -5.467301300379411977e+00
3.444303326428876488e+01 -5.467454600934367193e+00
3.437148713060643246e+01 -5.468368620615123632e+00
3.436938201762512790e+01 -5.468402535794881558e+00
3.449509365838574126e+01 -5.467222394335938596e+00
3.438580730803946039e+01 -5.467328397601018963e+00
3.438730985827991304e+01 -5.464850928358367277e+00
3.437482687848923746e+01 -5.467450392821775473e+00
3.435826914045923530e+01 -5.466671304475813287e+00
3.434778486013362908e+01 -5.466166137602272990e+00
3.447532642542301318e+01 -5.465313885291331886e+00
3.447733924013692786e+01 -5.465459791644641463e+00
3.446889368363954276e+01 -5.465421449607160476e+00
3.439960351590088550e+01 -5.464752668974846905e+00
3.432897034128999536e+01 -5.463988296006280443e+00
3.432409777237677417e+01 -5.463993072143983554e+00
3.446151057456680888e+01 -5.462572803881186267e+00
3.444018455701485948e+01 -5.462736538006637055e+00
3.435832260307039121e+01 -5.463162122622523320e+00
3.446476356975953337e+01 -5.463398528743704574e+00
3.442242200175788014e+01 -5.461408075980161314e+00
3.447797212217403029e+01 -5.464099501769152489e+00
3.445029646495783737e+01 -5.462346298081046214e+00
3.444656437895687873e+01 -5.462911008363159127e+00
3.439469515074731021e+01 -5.459458933779204770e+00
3.449540473267478546e+01 -5.462372985945826542e+00
3.441124061465897910e+01 -5.462245326558573311e+00
3.438128681443132706e+01 -5.457706271723650637e+00
3.437223024088815038e+01 -5.462284786641776968e+00
3.447976432525273083e+01 -5.448037691085994005e+00
3.448471582269072400e+01 -5.456404086920967345e+00
3.448355036433733289e+01 -5.445848776738866803e+00
3.447522560986244144e+01 -5.439778605617740403e+00
3.447630879871794463e+01 -5.441105756726979159e+00
3.447417440273027722e+01 -5.448089011819590155e+00
3.447268926837632108e+01 -5.442963065568440229e+00
3.448431789695642635e+01 -5.454863606526473951e+00
3.447991572544208339e+01 -5.455535270665158087e+00
3.447672054696955257e+01 -5.442533277139361303e+00
3.447797738793374123e+01 -5.448561580890278755e+00
3.448265362429318515e+01 -5.461451368366259551e+00
